strat_id;date;protection;rendement;M1;C1
1;12/06/2015;10;-5.30046723e-05;0,9897;0,0103
0;12/06/2015;0;-5.30333036e-05;0,9925;0,0075
12;13/06/2015;100;5.55555556e-05;0;1
11;13/06/2015;95;-0.0005673575088;0,3497;0,6503
10;13/06/2015;90;-0.0006427277632;0,3998;0,6002
9;13/06/2015;85;-0.0007179624945;0,4499;0,5501
8;13/06/2015;80;-0.0007931634096;0,4999;0,5001
7;13/06/2015;70;-0.0009435315958;0,5999;0,4001
6;13/06/2015;60;-0.0010938831752;0,6999;0,3001
5;13/06/2015;50;-0.0012442283186;0,8;0,2
4;13/06/2015;40;-0.001394570416;0,9;0,1
3;13/06/2015;30;-0.00152883859;0,9893;0,0107
2;13/06/2015;20;-0.0015294425858;0,9897;0,0103
1;13/06/2015;10;-0.0015299123603;0,9897;0,0103
0;13/06/2015;0;-0.0015336705565;0,9925;0,0075
12;14/06/2015;100;5.55555556e-05;0;1
11;14/06/2015;95;-0.0017707665697;0,3459;0,6541
10;14/06/2015;90;-0.002028676627;0,3975;0,6025
9;14/06/2015;85;-0.0022812543991;0,448;0,552
8;14/06/2015;80;-0.002532526751;0,4983;0,5017
7;14/06/2015;70;-0.0030338414961;0,5986;0,4014
6;14/06/2015;60;-0.0035346359498;0,6988;0,3012
5;14/06/2015;50;-0.0040353133068;0,799;0,201
4;14/06/2015;40;-0.0045360080286;0,8991;0,1009
3;14/06/2015;30;-0.0049866506549;0,9893;0,0107
2;14/06/2015;20;-0.0049886589968;0,9897;0,0103
1;14/06/2015;10;-0.0049902210405;0,9897;0,0103
0;14/06/2015;0;-0.0050027173899;0,9925;0,0075
12;15/06/2015;100;0.0001666666667;0;1
11;15/06/2015;95;-0.0015426946106;0,3341;0,6659
10;15/06/2015;90;-0.0017806380577;0,3902;0,6098
9;15/06/2015;85;-0.0020013579007;0,4422;0,5578
8;15/06/2015;80;-0.0022178492827;0,4932;0,5068
7;15/06/2015;70;-0.0026468691326;0,5943;0,4057
6;15/06/2015;60;-0.0030742511316;0,6951;0,3049
5;15/06/2015;50;-0.0035013110783;0,7957;0,2043
4;15/06/2015;40;-0.0039284888877;0,8964;0,1036
3;15/06/2015;30;-0.0043226428533;0,9893;0,0107
2;15/06/2015;20;-0.0043243476722;0,9897;0,0103
1;15/06/2015;10;-0.0043256736424;0,9897;0,0103
0;15/06/2015;0;-0.0043362814041;0,9925;0,0075
12;18/06/2015;100;5.55555556e-05;0;1
11;18/06/2015;95;-0.003470108841;0,3238;0,6762
10;18/06/2015;90;-0.0041047034969;0,3838;0,6162
9;18/06/2015;85;-0.0046693209873;0,4371;0,5629
8;18/06/2015;80;-0.005216598791;0,4888;0,5112
7;18/06/2015;70;-0.0062948361691;0,5906;0,4094
6;18/06/2015;60;-0.0073663101684;0,6918;0,3082
5;18/06/2015;50;-0.0084364495978;0,7929;0,2071
4;18/06/2015;40;-0.0095070751674;0,894;0,106
3;18/06/2015;30;-0.0105157883884;0,9893;0,0107
2;18/06/2015;20;-0.0105200423187;0,9897;0,0103
1;18/06/2015;10;-0.0105233509312;0,9897;0,0103
0;18/06/2015;0;-0.0105498198308;0,9925;0,0075
12;19/06/2015;100;5.55555556e-05;0;1
11;19/06/2015;95;0.0004515858475;0,3006;0,6994
10;19/06/2015;90;0.0005636383265;0,3689;0,6311
9;19/06/2015;85;0.0006558820089;0,4251;0,5749
8;19/06/2015;80;0.0007431321704;0,4782;0,5218
7;19/06/2015;70;0.0009129137553;0,5817;0,4183
6;19/06/2015;60;0.0010807552252;0,684;0,316
5;19/06/2015;50;0.0012482427978;0,786;0,214
4;19/06/2015;40;0.0014159122377;0,8882;0,1118
3;19/06/2015;30;0.0015818064163;0,9893;0,0107
2;19/06/2015;20;0.0015824657691;0,9897;0,0103
1;19/06/2015;10;0.001582978599;0,9897;0,0103
0;19/06/2015;0;0.0015870812386;0,9925;0,0075
12;20/06/2015;100;5.55555556e-05;0;1
11;20/06/2015;95;0.0023074464776;0,3036;0,6964
10;20/06/2015;90;0.0028282091419;0,3709;0,6291
9;20/06/2015;85;0.0032603753171;0,4267;0,5733
8;20/06/2015;80;0.0036703224564;0,4797;0,5203
7;20/06/2015;70;0.0044692453385;0,583;0,417
6;20/06/2015;60;0.0052595232254;0,6851;0,3149
5;20/06/2015;50;0.0060481837483;0,787;0,213
4;20/06/2015;40;0.0068375963335;0,8891;0,1109
3;20/06/2015;30;0.0076131037025;0,9893;0,0107
2;20/06/2015;20;0.0076162125894;0,9897;0,0103
1;20/06/2015;10;0.0076186306125;0,9897;0,0103
0;20/06/2015;0;0.0076379747976;0,9925;0,0075
12;21/06/2015;100;5.55555556e-05;0;1
11;21/06/2015;95;0.0013407411509;0,319;0,681
10;21/06/2015;90;0.0016099385007;0,3811;0,6189
9;21/06/2015;85;0.0018438560131;0,4351;0,5649
8;21/06/2015;80;0.0020692206662;0,4871;0,5129
7;21/06/2015;70;0.0025119580382;0,5893;0,4107
6;21/06/2015;60;0.002951369487;0,6907;0,3093
5;21/06/2015;50;0.0033900884856;0,7919;0,2081
4;21/06/2015;40;0.0038289934443;0,8932;0,1068
3;21/06/2015;30;0.0042453313261;0,9893;0,0107
2;21/06/2015;20;0.0042470724354;0,9897;0,0103
1;21/06/2015;10;0.0042484266315;0,9897;0,0103
0;21/06/2015;0;0.0042592602005;0,9925;0,0075
12;22/06/2015;100;0.0001666666667;0;1
11;22/06/2015;95;0.0002902676756;0,328;0,672
10;22/06/2015;90;0.0003649657005;0,3869;0,6131
9;22/06/2015;85;0.0004319285231;0,4398;0,5602
8;22/06/2015;80;0.0004970659877;0,4913;0,5087
7;22/06/2015;70;0.0006256469463;0,5928;0,4072
6;22/06/2015;60;0.0007535145958;0,6938;0,3062
5;22/06/2015;50;0.0008812185399;0,7947;0,2053
4;22/06/2015;40;0.0010089405941;0,8955;0,1045
3;22/06/2015;30;0.0011276641099;0,9893;0,0107
2;22/06/2015;20;0.0011281728633;0,9897;0,0103
1;22/06/2015;10;0.0011285685605;0,9897;0,0103
0;22/06/2015;0;0.0011317341377;0,9925;0,0075
12;25/06/2015;100;5.55555556e-05;0;1
11;25/06/2015;95;-0.0028911873112;0,3299;0,6701
10;25/06/2015;90;-0.003395410855;0,3883;0,6117
9;25/06/2015;85;-0.003850367231;0,4409;0,5591
8;25/06/2015;80;-0.0042937827184;0,4923;0,5077
7;25/06/2015;70;-0.0051698924084;0,5937;0,4063
6;25/06/2015;60;-0.0060414258814;0,6946;0,3054
5;25/06/2015;50;-0.0069118286664;0,7954;0,2046
4;25/06/2015;40;-0.0077822375911;0,8961;0,1039
3;25/06/2015;30;-0.0085868612488;0,9893;0,0107
2;25/06/2015;20;-0.0085903317701;0,9897;0,0103
1;25/06/2015;10;-0.0085930310644;0,9897;0,0103
0;25/06/2015;0;-0.0086146254189;0,9925;0,0075
12;26/06/2015;100;5.55555556e-05;0;1
11;26/06/2015;95;0.0003416471529;0,3106;0,6894
10;26/06/2015;90;0.0004223825304;0,376;0,624
9;26/06/2015;85;0.0004903732907;0,431;0,569
8;26/06/2015;80;0.0005552581928;0,4836;0,5164
7;26/06/2015;70;0.0006821169237;0,5864;0,4136
6;26/06/2015;60;0.0008077583894;0,6882;0,3118
5;26/06/2015;50;0.0009331412285;0,7898;0,2102
4;26/06/2015;40;0.0010585857082;0,8914;0,1086
3;26/06/2015;30;0.0011794094;0,9893;0,0107
2;26/06/2015;20;0.0011799053244;0,9897;0,0103
1;26/06/2015;10;0.0011802910434;0,9897;0,0103
0;26/06/2015;0;0.0011833767952;0,9925;0,0075
12;27/06/2015;100;5.55555556e-05;0;1
11;27/06/2015;95;0.0018900404091;0,3128;0,6872
10;27/06/2015;90;0.0022892750686;0,3775;0,6225
9;27/06/2015;85;0.0026277385856;0,4323;0,5677
8;27/06/2015;80;0.0029514722485;0,4847;0,5153
7;27/06/2015;70;0.0035851474084;0,5874;0,4126
6;27/06/2015;60;0.004213034393;0,689;0,311
5;27/06/2015;50;0.0048396581095;0,7905;0,2095
4;27/06/2015;40;0.0054665275748;0,892;0,108
3;27/06/2015;30;0.0060669969361;0,9893;0,0107
2;27/06/2015;20;0.0060694778915;0,9897;0,0103
1;27/06/2015;10;0.0060714075235;0,9897;0,0103
0;27/06/2015;0;0.0060868445795;0,9925;0,0075
12;28/06/2015;100;5.55555556e-05;0;1
11;28/06/2015;95;-0.0017023784757;0,3255;0,6745
10;28/06/2015;90;-0.0020101489154;0,3858;0,6142
9;28/06/2015;85;-0.002281970127;0,439;0,561
8;28/06/2015;80;-0.0025454223024;0,4907;0,5093
7;28/06/2015;70;-0.0030645725754;0,5924;0,4076
6;28/06/2015;60;-0.0035804128187;0,6935;0,3065
5;28/06/2015;50;-0.0040954283673;0,7944;0,2056
4;28/06/2015;40;-0.0046104377562;0,8953;0,1047
3;28/06/2015;30;-0.0050897917458;0,9893;0,0107
2;28/06/2015;20;-0.0050918419771;0,9897;0,0103
1;28/06/2015;10;-0.0050934366014;0,9897;0,0103
0;28/06/2015;0;-0.0051061935962;0,9925;0,0075
12;29/06/2015;100;0.0001666666667;0;1
11;29/06/2015;95;-0.0033840400734;0,3141;0,6859
10;29/06/2015;90;-0.00405247601;0,3785;0,6215
9;29/06/2015;85;-0.0046199990839;0,4332;0,5668
8;29/06/2015;80;-0.0051633160812;0,4855;0,5145
7;29/06/2015;70;-0.0062273456157;0,5881;0,4119
6;29/06/2015;60;-0.0072818412742;0,6897;0,3103
5;29/06/2015;50;-0.0083341716085;0,7911;0,2089
4;29/06/2015;40;-0.009386785877;0,8925;0,1075
3;29/06/2015;30;-0.0103906402429;0,9893;0,0107
2;29/06/2015;20;-0.0103948095011;0,9897;0,0103
1;29/06/2015;10;-0.0103980522575;0,9897;0,0103
0;29/06/2015;0;-0.0104239943086;0,9925;0,0075
12;02/07/2015;100;5.55555556e-05;0;1
11;02/07/2015;95;-0.0001477074284;0,2914;0,7086
10;02/07/2015;90;-0.0001740505638;0,3637;0,6363
9;02/07/2015;85;-0.0001949821518;0,4213;0,5787
8;02/07/2015;80;-0.0002145684998;0,4751;0,5249
7;02/07/2015;70;-0.0002524719003;0,5792;0,4208
6;02/07/2015;60;-0.0002898452602;0,6819;0,3181
5;02/07/2015;50;-0.0003271097248;0,7843;0,2157
4;02/07/2015;40;-0.0003644069096;0,8868;0,1132
3;02/07/2015;30;-0.0004017095943;0,9893;0,0107
2;02/07/2015;20;-0.0004018558211;0,9897;0,0103
1;02/07/2015;10;-0.0004019695531;0,9897;0,0103
0;02/07/2015;0;-0.0004028794088;0,9925;0,0075
12;03/07/2015;100;5.55555556e-05;0;1
11;03/07/2015;95;0.0021968604641;0,2904;0,7096
10;03/07/2015;90;0.0027576240148;0,3631;0,6369
9;03/07/2015;85;0.0032020021738;0,4208;0,5792
8;03/07/2015;80;0.0036174091384;0,4746;0,5254
7;03/07/2015;70;0.004420867417;0,5789;0,4211
6;03/07/2015;60;0.0052128928371;0,6816;0,3184
5;03/07/2015;50;0.0060025625427;0,784;0,216
4;03/07/2015;40;0.0067929300156;0,8866;0,1134
3;03/07/2015;30;0.0075848029418;0,9893;0,0107
2;03/07/2015;20;0.0075879003347;0,9897;0,0103
1;03/07/2015;10;0.0075903094181;0,9897;0,0103
0;03/07/2015;0;0.0076095820849;0,9925;0,0075
12;04/07/2015;100;5.55555556e-05;0;1
11;04/07/2015;95;0.0026510575252;0,3051;0,6949
10;04/07/2015;90;0.0032515429601;0,3731;0,6269
9;04/07/2015;85;0.0037447003151;0,429;0,571
8;04/07/2015;80;0.0042120754524;0,4819;0,5181
7;04/07/2015;70;0.0051227376571;0,5851;0,4149
6;04/07/2015;60;0.006023229046;0,6871;0,3129
5;04/07/2015;50;0.0069213987786;0,7889;0,2111
4;04/07/2015;40;0.0078198572113;0,8907;0,1093
3;04/07/2015;30;0.0086899492029;0,9893;0,0107
2;04/07/2015;20;0.0086934954368;0,9897;0,0103
1;04/07/2015;10;0.0086962536187;0,9897;0,0103
0;04/07/2015;0;0.008718319074;0,9925;0,0075
12;05/07/2015;100;5.55555556e-05;0;1
11;05/07/2015;95;0.0022510581103;0,3228;0,6772
10;05/07/2015;90;0.0026920627065;0,3849;0,6151
9;05/07/2015;85;0.0030735712342;0,4386;0,5614
8;05/07/2015;80;0.0034416886568;0,4904;0,5096
7;05/07/2015;70;0.0041656480628;0,5923;0,4077
6;05/07/2015;60;0.0048843048692;0,6935;0,3065
5;05/07/2015;50;0.0056015155538;0,7945;0,2055
4;05/07/2015;40;0.0063185361469;0,8954;0,1046
3;05/07/2015;30;0.0069851693974;0,9893;0,0107
2;05/07/2015;20;0.0069880232568;0,9897;0,0103
1;05/07/2015;10;0.0069902429252;0,9897;0,0103
0;05/07/2015;0;0.0070080002727;0,9925;0,0075
12;06/07/2015;100;0.0001666666667;0;1
11;06/07/2015;95;0.0013442631281;0,3378;0,6622
10;06/07/2015;90;0.0015913131612;0,3946;0,6054
9;06/07/2015;85;0.0018168638138;0,4464;0,5536
8;06/07/2015;80;0.0020381354053;0,4973;0,5027
7;06/07/2015;70;0.0024768963107;0,5982;0,4018
6;06/07/2015;60;0.0029139269963;0,6986;0,3014
5;06/07/2015;50;0.0033503166576;0,799;0,201
4;06/07/2015;40;0.0037864036945;0,8992;0,1008
3;06/07/2015;30;0.0041781282593;0,9893;0,0107
2;06/07/2015;20;0.0041798759197;0,9897;0,0103
1;06/07/2015;10;0.0041812352111;0,9897;0,0103
0;06/07/2015;0;0.0041921095424;0,9925;0,0075
12;09/07/2015;100;5.55555556e-05;0;1
11;09/07/2015;95;-0.0002044142858;0,3467;0,6533
10;09/07/2015;90;-0.0002294201607;0,4;0,6
9;09/07/2015;85;-0.0002528893475;0,45;0,55
8;09/07/2015;80;-0.0002763585342;0,5;0,5
7;09/07/2015;70;-0.0003232969077;0,6;0,4
6;09/07/2015;60;-0.0003702352812;0,7;0,3
5;09/07/2015;50;-0.0004171736547;0,8;0,2
4;09/07/2015;40;-0.0004641120282;0,9;0,1
3;09/07/2015;30;-0.0005060212903;0,9893;0,0107
2;09/07/2015;20;-0.000506209882;0,9897;0,0103
1;09/07/2015;10;-0.0005063565644;0,9897;0,0103
0;09/07/2015;0;-0.0005075300237;0,9925;0,0075
12;10/07/2015;100;5.55555556e-05;0;1
11;10/07/2015;95;-0.0002518203977;0,3454;0,6546
10;10/07/2015;90;-0.0002845623743;0,3992;0,6008
9;10/07/2015;85;-0.0003150973538;0,4494;0,5506
8;10/07/2015;80;-0.0003455782319;0,4994;0,5006
7;10/07/2015;70;-0.0004064887439;0,5995;0,4005
6;10/07/2015;60;-0.0004673772061;0,6996;0,3004
5;10/07/2015;50;-0.000528260278;0,7997;0,2003
4;10/07/2015;40;-0.0005891435136;0,8997;0,1003
3;10/07/2015;30;-0.0006436430356;0,9893;0,0107
2;10/07/2015;20;-0.0006438875206;0,9897;0,0103
1;10/07/2015;10;-0.0006440776756;0,9897;0,0103
0;10/07/2015;0;-0.0006455989155;0,9925;0,0075
12;11/07/2015;100;5.55555556e-05;0;1
11;11/07/2015;95;-0.0001589096686;0,3437;0,6563
10;11/07/2015;90;-0.0001774873881;0,3981;0,6019
9;11/07/2015;85;-0.0001946810671;0,4486;0,5514
8;11/07/2015;80;-0.0002118073598;0,4988;0,5012
7;11/07/2015;70;-0.0002459962001;0,599;0,401
6;11/07/2015;60;-0.0002801577565;0,6991;0,3009
5;11/07/2015;50;-0.0003143128139;0,7992;0,2008
4;11/07/2015;40;-0.0003484683041;0,8994;0,1006
3;11/07/2015;30;-0.0003791421279;0,9893;0,0107
2;11/07/2015;20;-0.0003792791893;0,9897;0,0103
1;11/07/2015;10;-0.0003793857925;0,9897;0,0103
0;11/07/2015;0;-0.0003802386186;0,9925;0,0075
12;12/07/2015;100;5.55555556e-05;0;1
11;12/07/2015;95;-5.4715793e-06;0,3426;0,6574
10;12/07/2015;90;3.256276e-07;0,3975;0,6025
9;12/07/2015;85;5.6650861e-06;0,4481;0,5519
8;12/07/2015;80;1.09763104e-05;0,4983;0,5017
7;12/07/2015;70;2.15719986e-05;0,5986;0,4014
6;12/07/2015;60;3.21561741e-05;0,6988;0,3012
5;12/07/2015;50;4.27375438e-05;0,799;0,201
4;12/07/2015;40;5.33190122e-05;0,8992;0,1008
3;12/07/2015;30;6.28399465e-05;0,9893;0,0107
2;12/07/2015;20;6.28823906e-05;0,9897;0,0103
1;12/07/2015;10;6.29154026e-05;0,9897;0,0103
0;12/07/2015;0;6.31794987e-05;0,9925;0,0075
12;13/07/2015;100;0.0001666666667;0;1
11;13/07/2015;95;0.0021877364862;0,3426;0,6574
10;13/07/2015;90;0.002558450456;0,3975;0,6025
9;13/07/2015;85;0.0028997486884;0,4481;0,5519
8;13/07/2015;80;0.0032392037139;0,4984;0,5016
7;13/07/2015;70;0.003916357988;0,5987;0,4013
6;13/07/2015;60;0.0045927449175;0,6989;0,3011
5;13/07/2015;50;0.0052689313523;0,799;0,201
4;13/07/2015;40;0.0059451063537;0,8992;0,1008
3;13/07/2015;30;0.0065533084006;0,9893;0,0107
2;13/07/2015;20;0.00655602071;0,9897;0,0103
1;13/07/2015;10;0.0065581302839;0,9897;0,0103
0;13/07/2015;0;0.0065750068755;0,9925;0,0075
12;16/07/2015;100;5.55555556e-05;0;1
11;16/07/2015;95;-0.0004557103111;0,35;0,65
10;16/07/2015;90;-0.0005148594032;0,4;0,6
9;16/07/2015;85;-0.0005740084953;0,45;0,55
8;16/07/2015;80;-0.0006331575873;0,5;0,5
7;16/07/2015;70;-0.0007514557715;0,6;0,4
6;16/07/2015;60;-0.0008697539556;0,7;0,3
5;16/07/2015;50;-0.0009880521397;0,8;0,2
4;16/07/2015;40;-0.0011063503238;0,9;0,1
3;16/07/2015;30;-0.0012119737025;0,9893;0,0107
2;16/07/2015;20;-0.0012124490077;0,9897;0,0103
1;16/07/2015;10;-0.0012128186896;0,9897;0,0103
0;16/07/2015;0;-0.0012157761442;0,9925;0,0075
12;17/07/2015;100;5.55555556e-05;0;1
11;17/07/2015;95;-0.0025673590127;0,347;0,653
10;17/07/2015;90;-0.0029398957601;0,3981;0,6019
9;17/07/2015;85;-0.0033066998948;0,4485;0,5515
8;17/07/2015;80;-0.0036721031868;0,4987;0,5013
7;17/07/2015;70;-0.0044015951143;0,5989;0,4011
6;17/07/2015;60;-0.0051305374849;0,6991;0,3009
5;17/07/2015;50;-0.0058593635361;0,7992;0,2008
4;17/07/2015;40;-0.0065882177213;0,8993;0,1007
3;17/07/2015;30;-0.007242994495;0,9893;0,0107
2;17/07/2015;20;-0.007245919222;0,9897;0,0103
1;17/07/2015;10;-0.0072481940097;0,9897;0,0103
0;17/07/2015;0;-0.0072663923111;0,9925;0,0075
12;18/07/2015;100;5.55555556e-05;0;1
11;18/07/2015;95;-4.06335017e-05;0,3298;0,6702
10;18/07/2015;90;-4.04528256e-05;0,3875;0,6125
9;18/07/2015;85;-4.02882387e-05;0,4401;0,5599
8;18/07/2015;80;-4.01275948e-05;0,4914;0,5086
7;18/07/2015;70;-3.98099929e-05;0,5928;0,4072
6;18/07/2015;60;-3.94939031e-05;0,6937;0,3063
5;18/07/2015;50;-3.91780976e-05;0,7945;0,2055
4;18/07/2015;40;-3.88621659e-05;0,8954;0,1046
3;18/07/2015;30;-3.8567938e-05;0,9893;0,0107
2;18/07/2015;20;-3.85666795e-05;0,9897;0,0103
1;18/07/2015;10;-3.85657007e-05;0,9897;0,0103
0;18/07/2015;0;-3.855787e-05;0,9925;0,0075
12;19/07/2015;100;5.55555556e-05;0;1
11;19/07/2015;95;0.0006070332594;0,3296;0,6704
10;19/07/2015;90;0.0007208146248;0,3874;0,6126
9;19/07/2015;85;0.000824324519;0,44;0,56
8;19/07/2015;80;0.0009253163263;0,4913;0,5087
7;19/07/2015;70;0.0011249434365;0,5927;0,4073
6;19/07/2015;60;0.0013236001458;0,6936;0,3064
5;19/07/2015;50;0.0015220700274;0,7945;0,2055
4;19/07/2015;40;0.00172061513;0,8953;0,1047
3;19/07/2015;30;0.0019055520313;0,9893;0,0107
2;19/07/2015;20;0.0019063428692;0,9897;0,0103
1;19/07/2015;10;0.0019069579654;0,9897;0,0103
0;19/07/2015;0;0.0019118787346;0,9925;0,0075
12;20/07/2015;100;0.0001666666667;0;1
11;20/07/2015;95;7.20627524e-05;0,3336;0,6664
10;20/07/2015;90;0.0001053548407;0,39;0,61
9;20/07/2015;85;0.000136126217;0,4421;0,5579
8;20/07/2015;80;0.0001662848826;0,4931;0,5069
7;20/07/2015;70;0.0002260294256;0,5943;0,4057
6;20/07/2015;60;0.0002855362957;0,695;0,305
5;20/07/2015;50;0.000344994687;0,7957;0,2043
4;20/07/2015;40;0.0004044676971;0,8964;0,1036
3;20/07/2015;30;0.0004593530783;0,9893;0,0107
2;20/07/2015;20;0.0004595904058;0,9897;0,0103
1;20/07/2015;10;0.0004597749939;0,9897;0,0103
0;20/07/2015;0;0.0004612516984;0,9925;0,0075
12;23/07/2015;100;5.55555556e-05;0;1
11;23/07/2015;95;0.0015462139011;0,3341;0,6659
10;23/07/2015;90;0.0018136116126;0,3904;0,6096
9;23/07/2015;85;0.0020610501378;0,4424;0,5576
8;23/07/2015;80;0.0023036425488;0,4935;0,5065
7;23/07/2015;70;0.0027842804166;0,5946;0,4054
6;23/07/2015;60;0.0032630034569;0,6953;0,3047
5;23/07/2015;50;0.0037413019965;0,796;0,204
4;23/07/2015;40;0.0042196726311;0,8966;0,1034
3;23/07/2015;30;0.004660129033;0,9893;0,0107
2;23/07/2015;20;0.0046620386071;0,9897;0,0103
1;23/07/2015;10;0.0046635238313;0,9897;0,0103
0;23/07/2015;0;0.0046754056255;0,9925;0,0075
12;24/07/2015;100;5.55555556e-05;0;1
11;24/07/2015;95;0.0006782857441;0,3444;0,6556
10;24/07/2015;90;0.0007880495341;0,3969;0,6031
9;24/07/2015;85;0.0008942231899;0,4477;0,5523
8;24/07/2015;80;0.0009995727463;0,4981;0,5019
7;24/07/2015;70;0.0012095009508;0,5985;0,4015
6;24/07/2015;60;0.0014190835865;0,6988;0,3012
5;24/07/2015;50;0.0016285603485;0,799;0,201
4;24/07/2015;40;0.0018380097326;0,8991;0,1009
3;24/07/2015;30;0.0020264468753;0,9893;0,0107
2;24/07/2015;20;0.0020272868131;0,9897;0,0103
1;24/07/2015;10;0.0020279400981;0,9897;0,0103
0;24/07/2015;0;0.0020331663778;0,9925;0,0075
12;25/07/2015;100;5.55555556e-05;0;1
11;25/07/2015;95;0.0010878146727;0,3489;0,6511
10;25/07/2015;90;0.001252368923;0,3997;0,6003
9;25/07/2015;85;0.0014149805721;0,45;0,55
8;25/07/2015;80;0.001576956722;0,5;0,5
7;25/07/2015;70;0.0019006813997;0,6;0,4
6;25/07/2015;60;0.0022244060775;0,7;0,3
5;25/07/2015;50;0.0025481307552;0,8;0,2
4;25/07/2015;40;0.002871855433;0,9;0,1
3;25/07/2015;30;0.0031608953238;0,9893;0,0107
2;25/07/2015;20;0.0031621960033;0,9897;0,0103
1;25/07/2015;10;0.0031632076429;0,9897;0,0103
0;25/07/2015;0;0.0031713007599;0,9925;0,0075
12;26/07/2015;100;5.55555556e-05;0;1
11;26/07/2015;95;-0.0006319579159;0,35;0,65
10;26/07/2015;90;-0.0007162852373;0,4;0,6
9;26/07/2015;85;-0.0008006125586;0,45;0,55
8;26/07/2015;80;-0.0008849398799;0,5;0,5
7;26/07/2015;70;-0.0010535945226;0,6;0,4
6;26/07/2015;60;-0.0012222491652;0,7;0,3
5;26/07/2015;50;-0.0013909038079;0,8;0,2
4;26/07/2015;40;-0.0015595584505;0,9;0,1
3;26/07/2015;30;-0.0017101429529;0,9893;0,0107
2;26/07/2015;20;-0.0017108205831;0,9897;0,0103
1;26/07/2015;10;-0.0017113476289;0,9897;0,0103
0;26/07/2015;0;-0.001715563995;0,9925;0,0075
12;27/07/2015;100;0.0001666666667;0;1
11;27/07/2015;95;-0.0001895036529;0,3458;0,6542
10;27/07/2015;90;-0.0001991335885;0,3974;0,6026
9;27/07/2015;85;-0.0002085606787;0,448;0,552
8;27/07/2015;80;-0.0002179382383;0,4982;0,5018
7;27/07/2015;70;-0.0002366469765;0,5985;0,4015
6;27/07/2015;60;-0.0002553364633;0,6987;0,3013
5;27/07/2015;50;-0.0002740220335;0,7989;0,2011
4;27/07/2015;40;-0.0002927088008;0,8991;0,1009
3;27/07/2015;30;-0.0003095387443;0,9893;0,0107
2;27/07/2015;20;-0.0003096136923;0,9897;0,0103
1;27/07/2015;10;-0.0003096719852;0,9897;0,0103
0;27/07/2015;0;-0.0003101383286;0,9925;0,0075
12;30/07/2015;100;5.55555556e-05;0;1
11;30/07/2015;95;0.0004314249222;0,3445;0,6555
10;30/07/2015;90;0.0005030592479;0,3967;0,6033
9;30/07/2015;85;0.0005727080847;0,4474;0,5526
8;30/07/2015;80;0.0006418698859;0,4978;0,5022
7;30/07/2015;70;0.0007797320649;0,5982;0,4018
6;30/07/2015;60;0.0009173956972;0,6984;0,3016
5;30/07/2015;50;0.001055010839;0,7987;0,2013
4;30/07/2015;40;0.0011926275355;0,8989;0,1011
3;30/07/2015;30;0.0013167574981;0,9893;0,0107
2;30/07/2015;20;0.0013173092046;0,9897;0,0103
1;30/07/2015;10;0.0013177383097;0,9897;0,0103
0;30/07/2015;0;0.0013211711506;0,9925;0,0075
12;31/07/2015;100;5.55555556e-05;0;1
11;31/07/2015;95;0.0020422334356;0,3474;0,6526
10;31/07/2015;90;0.0023488170299;0,3985;0,6015
9;31/07/2015;85;0.0026509717298;0,4489;0,5511
8;31/07/2015;80;0.0029520426045;0,4991;0,5009
7;31/07/2015;70;0.0035531360409;0,5993;0,4007
6;31/07/2015;60;0.0041537446713;0,6994;0,3006
5;31/07/2015;50;0.0047541960317;0,7995;0,2005
4;31/07/2015;40;0.0053545990374;0,8996;0,1004
3;31/07/2015;30;0.0058925611551;0,9893;0,0107
2;31/07/2015;20;0.0058949712657;0,9897;0,0103
1;31/07/2015;10;0.0058968457962;0,9897;0,0103
0;31/07/2015;0;0.0059118420398;0,9925;0,0075
12;01/08/2015;100;5.55555556e-05;0;1
11;01/08/2015;95;-0.0008536622923;0,35;0,65
10;01/08/2015;90;-0.0009696616674;0,4;0,6
9;01/08/2015;85;-0.0010856610425;0,45;0,55
8;01/08/2015;80;-0.0012016604176;0,5;0,5
7;01/08/2015;70;-0.0014336591678;0,6;0,4
6;01/08/2015;60;-0.001665657918;0,7;0,3
5;01/08/2015;50;-0.0018976566682;0,8;0,2
4;01/08/2015;40;-0.0021296554184;0,9;0,1
3;01/08/2015;30;-0.0023367971596;0,9893;0,0107
2;01/08/2015;20;-0.0023377292974;0,9897;0,0103
1;01/08/2015;10;-0.0023384542935;0,9897;0,0103
0;01/08/2015;0;-0.0023442542623;0,9925;0,0075
12;02/08/2015;100;0;0;1
11;02/08/2015;95;0.0001805745566;0,3443;0,6557
10;02/08/2015;90;0.000207943828;0,3965;0,6035
9;02/08/2015;85;0.000234544894;0,4472;0,5528
8;02/08/2015;80;0.0002609584758;0,4976;0,5024
7;02/08/2015;70;0.0003136103417;0,598;0,402
6;02/08/2015;60;0.0003661898021;0,6982;0,3018
5;02/08/2015;50;0.0004187549461;0,7985;0,2015
4;02/08/2015;40;0.0004713251479;0,8987;0,1013
3;02/08/2015;30;0.0005188217749;0,9893;0,0107
2;02/08/2015;20;0.0005190324877;0,9897;0,0103
1;02/08/2015;10;0.0005191963755;0,9897;0,0103
0;02/08/2015;0;0.0005205074774;0,9925;0,0075
12;03/08/2015;100;0.0001666666667;0;1
11;03/08/2015;95;0.0017026769182;0,3455;0,6545
10;03/08/2015;90;0.0019763369653;0,3973;0,6027
9;03/08/2015;85;0.0022438455973;0,4478;0,5522
